YEAR,INSTNM,CITY,STATE,COUNTRY,INST_TYPE,NT_TUT_REV,INST_EXP,AVG_FAC_SAL,TS,TS_MEN,TS_WOM,TS_MAR,TS_DPEN,TS_VET,TS_PT,ST_FI_LO,ST_FI_M1,ST_FI_M2,ST_FI_H1,ST_FI_H2,HL_ED_MS,HL_ED_HS,HL_ED_PS,CPR
2017,Webster University,Saint Louis,Missouri,United States,Private,12643,4741,7380,3834,0.4066,0.5934,0.145644283,0.558076225,0.037658802,0.2989,0.311705989,0.162885662,0.171506352,0.166061706,0.18784029,0.025,0.324509804,0.650490196,0.6
2017,Montana State University,Bozeman,Montana,United States,Public,7836,6436,6927,10345,0.5436,0.4564,0.06616395,0.766966675,0.02675748,0.1387,0.307711019,0.153004135,0.159085381,0.176599368,0.203600097,0.008691207,0.267638037,0.723670757,0.4818
2017,Southern New Hampshire University,Manchester,New Hampshire,United States,Private,14254,5709,7513,4789,0.422,0.578,0.211764706,0.515630252,0.034285714,0.3168,0.272941177,0.171764706,0.174453782,0.168739496,0.21210084,0.028030579,0.378594831,0.593374591,0.4695
2017,Rowan University,Glassboro,New Jersey,United States,Public,8284,7846,9053,8676,0.4841,0.5159,0.037250554,0.831042129,0.006430155,0.0985,0.233259424,0.109756098,0.142572062,0.182926829,0.331485588,0.015535373,0.377151052,0.607313576,0.6484
2017,Monmouth University,West Long Branch,New Jersey,United States,Private,16238,7544,7970,4711,0.4277,0.5723,0.019360648,0.903196758,0.008554705,0.0889,0.171994597,0.085547051,0.107609185,0.177397569,0.457451598,0.012470024,0.327577938,0.659952038,0.5854
2017,Montclair State University,Montclair,New Jersey,United States,Public,7562,6049,9474,13101,0.3921,0.6079,0.061504839,0.800187324,0.007492975,0.1541,0.2734936,0.142210428,0.160162348,0.158133,0.266000624,0.029796132,0.388569437,0.581634431,0.6211
2017,Stockton University,Galloway,New Jersey,United States,Public,6635,6164,8668,6547,0.4211,0.5789,0.057714617,0.796693736,0.007830627,0.0999,0.245069606,0.127900232,0.149071926,0.188515081,0.289443156,0.012535255,0.407395801,0.580068944,0.6499
2017,Cornell University,Ithaca,New York,United States,Private,22681,24176,11990,13772,0.5077,0.4923,0.011625031,0.899332179,0.003957457,0.0007,0.215434084,0.11179817,0.123423201,0.167697255,0.381647292,0.007765985,0.118560704,0.873673311,0.929
2017,Fordham University,Bronx,New York,United States,Private,20933,11121,10204,7882,0.4486,0.5514,0.02634115,0.892386765,0.00546097,0.0699,0.221008673,0.103437199,0.115644073,0.119498876,0.440411179,0.022222222,0.184722222,0.793055556,0.7845
2017,Hofstra University,Hempstead,New York,United States,Private,21589,12059,10122,8280,0.4783,0.5217,0.01722767,0.90697058,0.004505698,0.079,0.204611715,0.108666843,0.124039226,0.15690432,0.405777896,0.011020062,0.265046623,0.723933315,0.5448
2017,New York University,New York,New York,United States,Private,27694,28379,11388,20780,0.3859,0.6141,0.031279116,0.846399574,0.005324105,0.0633,0.248502596,0.121123386,0.13097298,0.134966059,0.364434979,0.016961131,0.163957597,0.819081272,0.849
2017,Syracuse University,Syracuse,New York,United States,Private,20140,16056,9218,13105,0.4398,0.5602,0.015683038,0.937061494,0.005571605,0.0364,0.236896409,0.112257532,0.13763929,0.159513,0.353693768,0.018506132,0.186622074,0.794871795,0.801
2017,Appalachian State University,Boone,North Carolina,United States,Public,4402,6310,7398,14373,0.4919,0.5081,0.03946637,0.881045025,0.012229016,0.052,0.208819715,0.131369279,0.177320734,0.197887715,0.284602557,0.011598686,0.242605838,0.745795477,0.6405
2017,East Carolina University,Greenville,North Carolina,United States,Public,4943,10120,7416,20717,0.4155,0.5845,0.086644654,0.803939428,0.019127861,0.1216,0.269725606,0.137310714,0.173403165,0.18467494,0.234885574,0.011991279,0.291908915,0.696099806,0.5431
2017,Elizabeth City State University,Elizabeth City,North Carolina,United States,Public,3002,5911,7249,2844,0.3896,0.6104,0.069500287,0.795519816,0.013210798,0.0629,0.501435956,0.202182654,0.133256749,0.103388857,0.059735784,0.027925532,0.388297872,0.583776596,0.4279
2017,Gardner-Webb University,Boiling Springs,North Carolina,United States,Private,8677,5002,5700,2619,0.3398,0.6602,0.241187384,0.539888683,0.024118738,0.1795,0.350649351,0.171304886,0.189239332,0.150896722,0.137909709,0.029790115,0.366960054,0.603249831,0.5167
2017,Western Carolina University,Cullowhee,North Carolina,United States,Public,4000,7351,7171,6896,0.4782,0.5218,0.100452196,0.763565892,0.01873385,0.1591,0.302325581,0.151162791,0.190891473,0.195413437,0.160206718,0.017271157,0.326424871,0.656303972,0.4975
2017,Ashland University,Ashland,Ohio,United States,Private,11188,6518,6362,2594,0.4861,0.5139,0.12657563,0.697478992,0.011554622,0.0925,0.256302521,0.149159664,0.175420168,0.201155462,0.217962185,0.008310249,0.380609418,0.611080332,0.6172
2017,Baldwin Wallace University,Berea,Ohio,United States,Private,13758,8783,6822,3535,0.4294,0.5706,0.065435356,0.822163588,0.011081794,0.1228,0.191556728,0.134036939,0.181002639,0.233245383,0.260158311,0.011305823,0.351045789,0.637648389,0.7312
2017,Capital University,Columbus,Ohio,United States,Private,17006,10939,7419,2552,0.3852,0.6148,0.069877883,0.789009498,0.008819539,0.0874,0.255088195,0.124151967,0.169606513,0.191316147,0.259837178,0.010791367,0.343884892,0.645323741,0.6306
2017,Malone University,Canton,Ohio,United States,Private,11570,6252,5842,1929,0.4007,0.5993,0.197299325,0.651912978,0.019504876,0.1032,0.216054014,0.140285071,0.230307577,0.247561891,0.165791448,0.018385292,0.401278977,0.580335731,0.5575
2017,Mount Vernon Nazarene University,Mount Vernon,Ohio,United States,Private,11614,6311,5505,2015,0.3995,0.6005,0.198333333,0.6275,0.025833333,0.1047,0.221666667,0.1425,0.224166667,0.246666667,0.165,0.02385159,0.405477032,0.570671378,0.5602
2017,Xavier University,Cincinnati,Ohio,United States,Private,13832,7972,7122,3780,0.4413,0.5587,0.058530511,0.807596513,0.0124533,0.1021,0.165006227,0.110211706,0.145703612,0.174968867,0.404109589,0.009816754,0.220549738,0.769633508,0.7886
2017,Oklahoma City University,Oklahoma City,Oklahoma,United States,Private,13665,9559,6659,2276,0.3906,0.6094,0.151639344,0.676229508,0.022540984,0.1718,0.286885246,0.120901639,0.175204918,0.176229508,0.240778689,0.028953229,0.263919822,0.707126949,0.5198
2017,Oral Roberts University,Tulsa,Oklahoma,United States,Private,10397,6420,5234,2558,0.423,0.577,0.084621045,0.819720383,0.015452539,0.0942,0.289183223,0.151582046,0.206033848,0.178072112,0.175128771,0.010292953,0.296120348,0.693586698,0.5432
2017,George Fox University,Newberg,Oregon,United States,Private,13606,8626,6047,1962,0.3853,0.6147,0.159854678,0.74386921,0.021798365,0.1397,0.192552225,0.130790191,0.194368756,0.234332425,0.247956403,0.013422819,0.29050815,0.696069032,0.6238
2017,Oregon State University,Corvallis,Oregon,United States,Public,6832,8543,7349,16253,0.5344,0.4656,0.092173439,0.746659395,0.02522498,0.1435,0.293973275,0.139760022,0.171666212,0.168939187,0.225661304,0.01656106,0.294498848,0.688940092,0.6198
2017,DeSales University,Center Valley,Pennsylvania,United States,Private,13183,7261,6600,2389,0.4044,0.5956,0.145728643,0.691792295,0.022613065,0.2398,0.180067002,0.113902848,0.149916248,0.215242881,0.340871022,0.016363636,0.336363636,0.647272727,0.6741
2017,Alvernia University,Reading,Pennsylvania,United States,Private,12175,5278,5823,1918,0.3097,0.6903,0.124427481,0.640458015,0.025954199,0.182,0.292366412,0.13129771,0.164885496,0.206870229,0.204580153,0.030120482,0.45524957,0.514629948,0.5331
2017,Gwynedd Mercy University,Gwynedd Valley,Pennsylvania,United States,Private,11121,6287,6424,1963,0.2659,0.7341,0.155648536,0.5958159,0.018410042,0.2557,0.186610879,0.158158996,0.166527197,0.184937239,0.30376569,0.017941454,0.441926346,0.5401322,0.636
2017,Holy Family University,Philadelphia,Pennsylvania,United States,Private,13661,7347,6719,2184,0.25,0.75,0.094117647,0.733613445,0.008403361,0.2779,0.233613445,0.149579832,0.178991597,0.213445378,0.224369748,0.023496241,0.515977444,0.460526316,0.5946
2017,Immaculata University,Chester,Pennsylvania,United States,Private,11473,5184,6267,2773,0.233,0.767,0.22960471,0.478553406,0.013456686,0.6062,0.188393608,0.12195122,0.179983179,0.227081581,0.282590412,0.027332705,0.427898209,0.544769086,0.4727
2017,Lock Haven University,Lock Haven,Pennsylvania,United States,Public,5442,5448,7587,4817,0.4333,0.5667,0.035031847,0.892427459,0.014154282,0.0571,0.237791932,0.135527247,0.192144374,0.232837934,0.201698514,0.009593246,0.445510361,0.544896393,0.5376
2017,Mercyhurst University,Erie,Pennsylvania,United States,Private,12000,7193,5453,3837,0.4092,0.5908,0.081901718,0.757890531,0.022373152,0.1149,0.308829405,0.131042749,0.167399121,0.190970835,0.201757891,0.011764706,0.396514161,0.591721133,0.7229
2017,Misericordia University,Dallas,Pennsylvania,United States,Private,13456,6453,6423,2120,0.2873,0.7127,0.125102881,0.705349794,0.017283951,0.2604,0.246090535,0.120987654,0.176131687,0.218930041,0.237860082,0.021126761,0.367957747,0.610915493,0.6744
2017,Clemson University,Clemson,South Carolina,United States,Public,11220,10484,8141,14624,0.5424,0.4576,0.025229899,0.92265975,0.009903325,0.0609,0.172836595,0.09785428,0.142183447,0.195236972,0.391888706,0.005358013,0.187773989,0.806867998,0.7942
2017,Winthrop University,Rock Hill,South Carolina,United States,Public,6880,6146,6399,4801,0.317,0.683,0.047101449,0.866344606,0.010466989,0.0696,0.268518519,0.144927536,0.168276973,0.190016103,0.22826087,0.011221407,0.313767803,0.67501079,0.5847
2017,South Dakota State University,Brookings,South Dakota,United States,Public,5128,5363,6619,9516,0.4942,0.5058,0.061578841,0.830405815,0.02059358,0.1272,0.21401171,0.138703816,0.210781345,0.239450838,0.197052292,0.006950478,0.269982624,0.723066898,0.5144
2017,Tennessee Technological University,Cookeville,Tennessee,United States,Public,3427,5755,6640,8102,0.5321,0.4679,0.11838659,0.772393924,0.016762703,0.0817,0.334992143,0.181246726,0.184913567,0.166317444,0.132530121,0.029120724,0.431156347,0.539722929,0.4666
2017,Baylor University,Waco,Texas,United States,Private,15484,12249,7938,12105,0.4183,0.5817,0.023994516,0.935100548,0.006398538,0.0213,0.202239488,0.120429616,0.164076782,0.173903108,0.339351006,0.017522804,0.221555449,0.760921748,0.7274
2017,Houston Baptist University,Houston,Texas,United States,Private,11139,7188,6607,2198,0.3471,0.6529,0.077441077,0.755892256,0.015151515,0.1369,0.396464647,0.171717172,0.157407407,0.12037037,0.154040404,0.048076923,0.3375,0.614423077,0.4504
2017,St. Mary's University,San Antonio,Texas,United States,Private,12588,7960,7874,2360,0.3966,0.6034,0.047736626,0.86255144,0.024691358,0.0725,0.322633745,0.175308642,0.162139918,0.16872428,0.171193416,0.034703196,0.34520548,0.620091324,0.5862
2017,Southern Methodist University,Dallas,Texas,United States,Private,20165,11749,9469,6172,0.4663,0.5337,0.073439413,0.76499388,0.014075887,0.0408,0.301713586,0.122399021,0.11872705,0.129130967,0.328029376,0.022668394,0.17746114,0.799870466,0.7449
2017,Texas State University,San Marcos,Texas,United States,Public,5936,5205,6865,24810,0.4524,0.5476,0.072671353,0.738752197,0.025922671,0.188,0.331282953,0.143848858,0.149384886,0.155711775,0.219771529,0.026417953,0.343338699,0.630243348,0.543
2017,Texas Christian University,Fort Worth,Texas,United States,Private,17684,11925,8367,7369,0.4081,0.5919,0.049065421,0.86728972,0.013084112,0.0364,0.208878505,0.11682243,0.13411215,0.152803738,0.387383178,0.017326733,0.208910891,0.773762376,0.6924
2017,Texas Tech University,Lubbock,Texas,United States,Public,7179,6545,7624,23080,0.5589,0.4411,0.057604457,0.823286908,0.01637883,0.0813,0.278885794,0.129693593,0.147966574,0.160557103,0.282896936,0.023410576,0.297207368,0.679382056,0.5748
2017,Utah State University,Logan,Utah,United States,Public,3899,8608,7458,13251,0.5108,0.4892,0.344064113,0.49076338,0.015892421,0.157,0.434392828,0.147106765,0.16476501,0.139364303,0.114371095,0.008900819,0.281011585,0.710087595,0.53
2017,George Mason University,Fairfax,Virginia,United States,Public,7286,9049,9323,18139,0.4662,0.5338,0.097735902,0.692167065,0.023484742,0.2186,0.290957671,0.144705386,0.161721277,0.150189847,0.252425819,0.022984983,0.264633773,0.712381244,0.6094
2017,Hampton University,Hampton,Virginia,United States,Private,9101,6389,5752,4700,0.3566,0.6434,0.038413361,0.882672234,0.015031315,0.0534,0.238413361,0.149478079,0.177453027,0.166179541,0.268475992,0.007798165,0.251834862,0.740366973,0.5103
2017,Marymount University,Arlington,Virginia,United States,Private,15430,6887,7118,2162,0.2636,0.7364,0.079459003,0.688926458,0.016906171,0.1378,0.301775148,0.152155537,0.140321217,0.135249366,0.270498732,0.021798365,0.272479564,0.705722071,0.482
2017,Radford University,Radford,Virginia,United States,Public,4198,6639,6758,8107,0.4288,0.5712,0.028628686,0.895791583,0.01002004,0.0423,0.193816204,0.109934154,0.164042371,0.195820212,0.33638706,0.009583708,0.297993411,0.692422881,0.5979
2017,Virginia Polytechnic Institute and State University,Blacksburg,Virginia,United States,Public,8150,8366,9341,23447,0.5731,0.4269,0.01168254,0.945904762,0.005333333,0.019,0.131428571,0.086857143,0.138539683,0.184380952,0.458793651,0.005493068,0.181663615,0.812843317,0.784
2017,Central Washington University,Ellensburg,Washington,United States,Public,4922,6525,6430,9688,0.4863,0.5137,0.09645507,0.709604287,0.022464963,0.1114,0.311005771,0.138911789,0.157460841,0.17497939,0.217642209,0.029484583,0.344586991,0.625928427,0.553
2017,Eastern Washington University,Cheney,Washington,United States,Public,5086,5883,6293,9485,0.4444,0.5556,0.1258726,0.655322862,0.029013962,0.1332,0.379363002,0.155322862,0.159031414,0.161212915,0.145069808,0.025598086,0.321770335,0.652631579,0.4822
2017,Pacific Lutheran University,Tacoma,Washington,United States,Private,15219,9965,6271,3249,0.3746,0.6254,0.068838353,0.846342963,0.02642901,0.0431,0.206515058,0.119237861,0.180700676,0.204671174,0.288875231,0.012361744,0.243331165,0.744307092,0.6992
2017,Seattle University,Seattle,Washington,United States,Private,20905,13068,8016,4168,0.3918,0.6082,0.045360825,0.787628866,0.010824742,0.0535,0.264948454,0.113402062,0.128350516,0.157731959,0.33556701,0.018428184,0.203252033,0.778319783,0.7109
2017,Washington State University,Pullman,Washington,United States,Public,6732,9841,8023,20690,0.4813,0.5187,0.133284242,0.683042289,0.030612245,0.1317,0.308752367,0.131180307,0.155480749,0.165158847,0.23942773,0.019243831,0.306090106,0.674666063,0.6687
2017,Western Washington University,Bellingham,Washington,United States,Public,5112,6408,6889,13236,0.4485,0.5515,0.053603694,0.804858462,0.014454929,0.0757,0.261393295,0.115237904,0.150572174,0.193133909,0.279662718,0.011922504,0.261017671,0.727059825,0.6869
2017,West Virginia University,Morgantown,West Virginia,United States,Public,8328,7055,7965,21930,0.5501,0.4499,0.033259637,0.892723253,0.0128809,0.0637,0.22926079,0.117562242,0.16985485,0.196962415,0.286359704,0.008648759,0.341880342,0.6494709,0.5627
2017,Marian University,Fond Du Lac,Wisconsin,United States,Private,10248,4873,6193,1903,0.2528,0.7472,0.133990148,0.643349754,0.019704434,0.2733,0.278817734,0.131034483,0.209852217,0.221674877,0.15862069,0.016375546,0.473799127,0.509825328,0.413
2018,Auburn University,Auburn,Alabama,United States,Public,10258,10616,8609,19918,0.5167,0.4833,0.033746808,0.887085006,0.011856987,0.077,0.229843123,0.111273258,0.135352061,0.158336374,0.365195184,0.00623465,0.215945589,0.777819762,0.6709
2018,Northern Arizona University,Flagstaff,Arizona,United States,Public,5830,6644,7021,18034,0.4056,0.5944,0.137551306,0.66082691,0.023726099,0.1572,0.339873861,0.144659125,0.161878066,0.152367604,0.201221344,0.028718061,0.33227779,0.639004149,0.5005
2018,Harding University,Searcy,Arkansas,United States,Private,8563,8103,6117,4052,0.4694,0.5306,0.08725542,0.846641988,0.00740349,0.0565,0.190375463,0.124801692,0.173453199,0.207826547,0.303543099,0.008314856,0.214523282,0.777161863,0.6118
2018,John Brown University,Siloam Springs,Arkansas,United States,Private,9778,6542,5662,1691,0.4418,0.5582,0.269989616,0.525441329,0.035306334,0.1928,0.298026999,0.14953271,0.177570094,0.190031153,0.184839045,0.020765027,0.29726776,0.681967213,0.6423
2018,Azusa Pacific University,Azusa,California,United States,Private,15931,9285,6847,4874,0.3599,0.6401,0.175282961,0.652799021,0.018354237,0.1459,0.221474457,0.130315081,0.162740899,0.19608443,0.289385133,0.034264804,0.27411843,0.691616767,0.6633
2018,Biola University,La Mirada,California,United States,Private,15006,8428,7422,3872,0.3866,0.6134,0.047668937,0.869565217,0.007333683,0.0816,0.23205867,0.120481928,0.151388161,0.176532216,0.319539026,0.012249443,0.215478842,0.772271715,0.7095
2018,Chapman University,Orange,California,United States,Private,19297,12705,10208,4437,0.4221,0.5779,0.251674855,0.433452434,0.034390353,0.0419,0.348593122,0.155873158,0.14872711,0.122599375,0.224207235,0.044028217,0.289710533,0.66626125,0.7292
2018,Fresno Pacific University,Fresno,California,United States,Private,13820,6693,5961,1798,0.337,0.663,0.346062053,0.34725537,0.025059666,0.1474,0.386634845,0.173031026,0.17124105,0.13902148,0.130071599,0.108356941,0.363314448,0.528328612,0.625
2018,Mount Saint Mary's University,Los Angeles,California,United States,Private,17746,8178,7351,1969,0.0808,0.9192,0.096798213,0.61801936,0.014892033,0.2453,0.379746835,0.192851824,0.155621742,0.124348474,0.147431124,0.114592659,0.318710833,0.566696509,0.7699
2018,Pepperdine University,Malibu,California,United States,Private,24097,10911,9917,3427,0.4526,0.5474,0.049382716,0.810457516,0.015250545,0.1115,0.20043573,0.119099492,0.148874365,0.162672476,0.368917938,0.016793893,0.195419847,0.78778626,0.8049
2018,Sonoma State University,Rohnert Park,California,United States,Public,4426,7221,8109,7450,0.3793,0.6207,0.077412869,0.704088472,0.00502681,0.1121,0.323391421,0.129356568,0.133042895,0.141085791,0.273123324,0.033090909,0.299636364,0.667272727,0.5291
2018,Regis University,Denver,Colorado,United States,Private,11422,4777,6763,5307,0.3499,0.6501,0.382515549,0.245335176,0.05666897,0.5581,0.262612301,0.183828611,0.185901866,0.171389081,0.196268141,0.03291714,0.360196746,0.606886114,0.6548
2018,Central Connecticut State University,New Britain,Connecticut,United States,Public,6634,6104,8047,9570,0.5101,0.4899,0.058698727,0.775577558,0.015087223,0.1814,0.243517209,0.141442716,0.161008958,0.180103725,0.273927393,0.018336777,0.364152893,0.617510331,0.4889
2018,Eastern Connecticut State University,Willimantic,Connecticut,United States,Public,5356,6131,7774,5025,0.4595,0.5405,0.045612679,0.844221106,0.015075377,0.1397,0.190954774,0.107846927,0.147274836,0.202937766,0.350985698,0.011555922,0.357820883,0.630623194,0.5078
2018,Georgetown University,Washington,Washington D.C.,United States,Private,28423,23272,10721,7120,0.4468,0.5532,0.038190955,0.781909548,0.007537688,0.0292,0.239698493,0.115577889,0.127135678,0.136180905,0.381407035,0.015715034,0.145625982,0.838658984,0.9309
2018,Florida International University,Miami,Florida,United States,Public,3824,4588,8741,30920,0.4441,0.5559,0.118171836,0.615426846,0.01729344,0.3793,0.5213423,0.193864947,0.144866868,0.076379358,0.063546528,0.038470506,0.34382529,0.617704205,0.4645
2018,Florida State University,Tallahassee,Florida,United States,Public,4648,8855,8305,30251,0.4493,0.5507,0.044514546,0.846740273,0.013757448,0.0905,0.312127585,0.150280407,0.159656502,0.147301087,0.23063442,0.013335803,0.2842193,0.702444897,0.7141
2018,Mercer University,Macon,Georgia,United States,Private,14262,9864,7373,4406,0.3155,0.6845,0.242650104,0.448447205,0.033540373,0.145,0.375569358,0.156521739,0.168530021,0.139130435,0.160248447,0.031484962,0.322838346,0.645676692,0.632
2018,Shorter University,Rome,Georgia,United States,Private,7071,5742,4816,1194,0.5059,0.4941,0.294273128,0.308810573,0.04185022,0.0276,0.417621145,0.204405286,0.158590308,0.115418502,0.103964758,0.051352844,0.442849255,0.505797902,0.538
2018,Aurora University,Aurora,Illinois,United States,Private,9512,4373,6434,2377,0.3332,0.6668,0.105427324,0.702432938,0.011228946,0.1317,0.270742358,0.145352464,0.157829071,0.180286962,0.245789145,0.032476319,0.418809202,0.548714479,0.4894
2018,DePaul University,Chicago,Illinois,United States,Private,19924,10303,9080,15821,0.4493,0.5507,0.06682852,0.733069256,0.01431127,0.1674,0.310759008,0.145923844,0.159596218,0.141323793,0.242397138,0.037440626,0.283319363,0.679240011,0.6332
2018,Eastern Illinois University,Charleston,Illinois,United States,Public,6209,7669,7022,10055,0.4198,0.5802,0.066392479,0.805522914,0.013709362,0.0957,0.26831179,0.137485311,0.15844105,0.183509597,0.252252252,0.01513559,0.370191297,0.614673113,0.5788
2018,Greenville University,Greenville,Illinois,United States,Private,10510,5895,5126,1360,0.4529,0.5471,0.153598281,0.683136413,0.018259936,0.0243,0.28141783,0.139634801,0.222341568,0.204081633,0.152524168,0.016073479,0.321469575,0.662456946,0.455
2018,Benedictine University,Lisle,Illinois,United States,Private,9504,4691,7019,3244,0.4279,0.5721,0.159360495,0.59669933,0.017019082,0.3067,0.284167096,0.168127901,0.192882929,0.171738009,0.183084064,0.02759009,0.341779279,0.630630631,0.5397
2018,Illinois State University,Normal,Illinois,United States,Public,7258,7630,7127,18325,0.441,0.559,0.025977209,0.892170077,0.014213944,0.0585,0.184536209,0.098394805,0.13650288,0.204754319,0.375811788,0.008873457,0.311471193,0.67965535,0.6898
2018,Lewis University,Romeoville,Illinois,United States,Private,13033,7731,7447,4008,0.4184,0.5816,0.090062112,0.73336291,0.009760426,0.1889,0.247559894,0.13176575,0.163265306,0.182342502,0.275066548,0.039320388,0.375242718,0.585436893,0.5939
2018,McKendree University,Lebanon,Illinois,United States,Private,8511,4916,6063,2205,0.4308,0.5692,0.1992,0.5744,0.0392,0.2263,0.2968,0.1624,0.2152,0.1664,0.1592,0.025641026,0.407692308,0.566666667,0.5819
2018,Northern Illinois University,Dekalb,Illinois,United States,Public,6063,7806,7279,18229,0.4895,0.5105,0.050157729,0.791587802,0.016824395,0.104,0.320399579,0.132386961,0.148475289,0.167507886,0.231230284,0.026121979,0.356616801,0.61726122,0.4828
2018,Western Illinois University,Macomb,Illinois,United States,Public,6276,7128,7226,10552,0.5306,0.4694,0.056631084,0.812375611,0.028044147,0.0944,0.280260539,0.125384476,0.163198842,0.200289488,0.230866655,0.015860584,0.371646759,0.612492657,0.5929
2018,Bethel University,Mishawaka,Indiana,United States,Private,10984,6828,5080,1905,0.3354,0.6646,0.250822368,0.49506579,0.021381579,0.2241,0.334703947,0.169407895,0.210526316,0.155427632,0.129934211,0.038086803,0.375553587,0.58635961,0.6014
2018,Buena Vista University,Storm Lake,Iowa,United States,Private,9300,6251,6464,2364,0.3524,0.6476,0.247741322,0.479790775,0.028055159,0.0956,0.354731336,0.166904422,0.222063719,0.159771755,0.096528768,0.026821862,0.36082996,0.612348178,0.5915
2018,Iowa State University,Ames,Iowa,United States,Public,7554,8451,8705,21959,0.5657,0.4343,0.030956448,0.892079419,0.012809565,0.04,0.185738685,0.119982921,0.172075149,0.229397951,0.292805295,0.009375,0.222209821,0.768415179,0.6933
2018,Kansas State University,Manhattan,Kansas,United States,Public,7223,8398,7624,18230,0.5212,0.4788,0.065686539,0.847046129,0.021715673,0.0997,0.22039385,0.132721878,0.178850823,0.209468573,0.258564877,0.010568409,0.25935447,0.730077121,0.6301
2018,MidAmerica Nazarene University,Olathe,Kansas,United States,Private,9744,6303,5062,1328,0.4187,0.5813,0.27962578,0.501039501,0.033264033,0.2139,0.226611227,0.168399168,0.203742204,0.17983368,0.221413721,0.017877095,0.34301676,0.639106145,0.5731
2018,Pittsburg State University,Pittsburg,Kansas,United States,Public,3926,5936,6421,5793,0.54,0.46,0.098025632,0.764461379,0.018011777,0.0464,0.321787323,0.153792865,0.189123658,0.173536543,0.161759612,0.017883756,0.377794337,0.604321908,0.5201
2018,Murray State University,Murray,Kentucky,United States,Public,5607,6411,6337,7571,0.4095,0.5905,0.122320663,0.723635324,0.019434124,0.1071,0.359531295,0.14718491,0.184909974,0.169191198,0.139182624,0.021472393,0.390490798,0.58803681,0.496
2018,Thomas More University,Crestview Hills,Kentucky,United States,Private,16988,4298,5712,1413,0.4749,0.5251,0.192262603,0.593200469,0.025791325,0.0651,0.196951934,0.173505276,0.166471278,0.232121923,0.23094959,0.028822055,0.426065163,0.545112782,0.5041
2018,Louisiana Tech University,Ruston,Louisiana,United States,Public,4204,5440,6660,7101,0.5478,0.4522,0.079607843,0.812156863,0.014509804,0.1091,0.338039216,0.162352941,0.149411765,0.179607843,0.170588235,0.010252029,0.386586929,0.603161042,0.4553
2018,Frostburg State University,Frostburg,Maryland,United States,Public,5382,6012,7096,4634,0.5091,0.4909,0.031407035,0.881909548,0.005443886,0.0548,0.227386935,0.137353434,0.172529313,0.1959799,0.266750419,0.012173129,0.38908927,0.598737601,0.4919
2018,Salisbury University,Salisbury,Maryland,United States,Public,5516,6372,6875,7285,0.4453,0.5547,0.036030534,0.881526718,0.006412214,0.0461,0.189618321,0.097099237,0.134656489,0.191450382,0.387175573,0.010194329,0.307741319,0.682064352,0.661
2018,Towson University,Towson,Maryland,United States,Public,6109,4960,6911,16798,0.3973,0.6027,0.041927845,0.821702187,0.009193481,0.0962,0.231229976,0.111714724,0.132469703,0.167293495,0.357292102,0.012826183,0.300604452,0.686569365,0.7278
2018,Bridgewater State University,Bridgewater,Massachusetts,United States,Public,6274,5443,7161,8725,0.4018,0.5982,0.045506517,0.833981249,0.008003659,0.1427,0.233935513,0.126229133,0.154356277,0.200320146,0.28515893,0.014676617,0.357711443,0.62761194,0.537
2018,Fitchburg State University,Fitchburg,Massachusetts,United States,Public,4719,4716,7162,3987,0.467,0.533,0.03960396,0.869306931,0.011881188,0.1269,0.219306931,0.114356436,0.168811881,0.213861386,0.283663366,0.018997362,0.358311346,0.622691293,0.5214
2018,Northeastern University,Boston,Massachusetts,United States,Private,20139,11110,10063,18265,0.4868,0.5132,0.057104011,0.835146159,0.007477906,0.1405,0.173351462,0.112338545,0.121515976,0.148368457,0.444425561,0.017452321,0.180460597,0.802087082,0.7525
2018,Westfield State University,Westfield,Massachusetts,United States,Public,6029,5369,6862,4925,0.4772,0.5228,0.028582174,0.871756299,0.007145543,0.081,0.201955622,0.11884167,0.141406544,0.23166604,0.306130124,0.010873943,0.312525171,0.676600886,0.5773
2018,Central Michigan University,Mount Pleasant,Michigan,United States,Public,7773,6948,7523,20142,0.4474,0.5526,0.056744384,0.843819866,0.009581603,0.1045,0.22335782,0.129990418,0.172043011,0.201107208,0.273501544,0.007583361,0.333667893,0.658748745,0.5717
2018,Grand Valley State University,Allendale,Michigan,United States,Public,8300,6793,6496,20733,0.4099,0.5901,0.051235231,0.847690655,0.011493018,0.1109,0.225993555,0.123415682,0.173469388,0.219548872,0.257572503,0.007058824,0.306778712,0.686162465,0.6076
2018,Lawrence Technological University,Southfield,Michigan,United States,Private,16812,8941,7328,3171,0.7688,0.2312,0.093854749,0.703910615,0.031284916,0.5068,0.320670391,0.137430168,0.141899441,0.179888268,0.220111732,0.024752475,0.315594059,0.659653465,0.4814
2018,Michigan State University,East Lansing,Michigan,United States,Public,10916,12627,9809,36025,0.4764,0.5236,0.016239954,0.930068771,0.004722844,0.0774,0.222885078,0.114176817,0.14085674,0.178142348,0.343939017,0.008072917,0.230121528,0.761805556,0.7698
2018,Northern Michigan University,Marquette,Michigan,United States,Public,6285,5038,6642,8472,0.4826,0.5174,0.056192661,0.816513762,0.017660551,0.0844,0.306880734,0.148165138,0.173394495,0.201146789,0.170412844,0.009039824,0.354507696,0.63645248,0.4582
